time,fog_id,vehicle_number,vehicles
11,2,23,"[{'x': 928.8150285782756, 'y': 1599.6953846551478}, {'x': 968.8651511692792, 'y': 1428.5961565439588}, {'x': 875.8448161762207, 'y': 1185.8418811226727}, {'x': 508.88395419270967, 'y': 1650.7160508120432}, {'x': 412.65016577007486, 'y': 1705.4614928048104}, {'x': 883.9256906529031, 'y': 1672.7198604724624}, {'x': 933.0709739058512, 'y': 1296.749188510701}, {'x': 997.5610515447916, 'y': 1491.16487175785}, {'x': 895.636819659645, 'y': 1619.381516508432}, {'x': 978.9857704205788, 'y': 1449.4033945215865}, {'x': 454.2995990229305, 'y': 1674.6964888433927}, {'x': 484.4059327261057, 'y': 1852.36568471256}, {'x': 21.868223080137142, 'y': 1517.8683387692352}, {'x': 909.1981424346857, 'y': 1610.6777868330012}, {'x': 977.750357495586, 'y': 1425.5289612333756}, {'x': 979.6270824626667, 'y': 1575.882204433531}, {'x': 880.7017813919521, 'y': 1620.8260881106835}, {'x': 76.98016241259174, 'y': 1688.3107530736365}, {'x': 967.697720131476, 'y': 1417.3784457215108}, {'x': 949.0688031225231, 'y': 1361.275485698972}, {'x': 950.9756606033533, 'y': 1397.0928642248239}, {'x': 978.5486999899467, 'y': 1434.4968138049694}, {'x': 806.557421427383, 'y': 1615.9860543962106}]"
11,3,28,"[{'x': 634.0757875895359, 'y': 2847.5154571062885}, {'x': 974.2368461378037, 'y': 2506.5270309390035}, {'x': 632.4466236182603, 'y': 2350.191832965427}, {'x': 643.729573425313, 'y': 2380.8347734781914}, {'x': 397.00935584126273, 'y': 2436.488018909893}, {'x': 937.904458813544, 'y': 2509.6809800632764}, {'x': 621.6128406938515, 'y': 2278.927913903259}, {'x': 599.5852705651138, 'y': 2744.142877146835}, {'x': 900.874342952884, 'y': 2539.2195684695616}, {'x': 597.9445005754666, 'y': 2757.2584000169286}, {'x': 623.3205049888463, 'y': 2583.442815003265}, {'x': 949.2190868870531, 'y': 2505.097027875483}, {'x': 608.1033430432202, 'y': 2230.0751876197755}, {'x': 605.9670220774344, 'y': 2782.1385596938094}, {'x': 932.9417946594651, 'y': 2508.5589685602577}, {'x': 234.31951382818318, 'y': 2276.8677322270946}, {'x': 283.95636176489637, 'y': 2530.6621125375386}, {'x': 255.33882744935107, 'y': 2704.7933010370466}, {'x': 927.2074845902736, 'y': 2374.685824698303}, {'x': 309.58227406025395, 'y': 2179.619837120641}, {'x': 360.30160864936187, 'y': 2131.742149027716}, {'x': 606.3368538709708, 'y': 2768.7909378556537}, {'x': 627.9455838185067, 'y': 2355.3806017232127}, {'x': 400.834288075578, 'y': 2426.762628130243}, {'x': 246.31820297355296, 'y': 2913.2946654057127}, {'x': 446.98479339341867, 'y': 2393.853452793881}, {'x': 536.0139434281854, 'y': 2747.0074047822973}, {'x': 591.7794882376445, 'y': 2737.614113184437}]"
11,4,85,"[{'x': 1513.0477266412927, 'y': 262.90518530178815}, {'x': 1829.587791167415, 'y': 729.7593965118284}, {'x': 1184.1799370590832, 'y': 277.9589811658487}, {'x': 1904.3191179800772, 'y': 713.5101164672524}, {'x': 1784.472524798784, 'y': 128.70552771608342}, {'x': 1951.5738996844507, 'y': 652.9344666779973}, {'x': 1931.8400462022573, 'y': 638.6457353260834}, {'x': 1576.0356074625565, 'y': 789.101033091818}, {'x': 1517.1628853186926, 'y': 303.8618896183588}, {'x': 1444.4752104324289, 'y': 889.6906057242302}, {'x': 1101.5417374982674, 'y': 294.34582465621645}, {'x': 1965.6189262454748, 'y': 626.0846120733768}, {'x': 1532.7150049745335, 'y': 132.46669378671794}, {'x': 1880.8326470674072, 'y': 729.6101176177617}, {'x': 1479.0389169251432, 'y': 426.9797631332185}, {'x': 1081.9407292088038, 'y': 349.3471078674986}, {'x': 1584.8565936054044, 'y': 133.7827315154951}, {'x': 1809.4310582837907, 'y': 692.298986662412}, {'x': 1452.266090723744, 'y': 970.5898331138304}, {'x': 1823.536976539588, 'y': 128.13657975932585}, {'x': 1449.5225976336221, 'y': 990.1011017033986}, {'x': 1443.9572064333481, 'y': 175.85692274551837}, {'x': 1128.2826805647694, 'y': 299.5302822306752}, {'x': 1311.0864502165, 'y': 261.1133117142133}, {'x': 1947.6966350385774, 'y': 496.5523117083357}, {'x': 1348.9858381014951, 'y': 486.4116200511343}, {'x': 1799.5116172648968, 'y': 713.9609312938527}, {'x': 1921.6119552698804, 'y': 573.649069469748}, {'x': 1039.1726636019673, 'y': 392.55848304258484}, {'x': 1915.7808013132073, 'y': 734.4068031615577}, {'x': 1663.8137509157532, 'y': 130.84113026214766}, {'x': 1201.574791237712, 'y': 293.10818035155535}, {'x': 1886.0823835204428, 'y': 696.8981860781206}, {'x': 1642.845852719352, 'y': 516.9176952013745}, {'x': 1637.1973799200493, 'y': 494.5541489272378}, {'x': 1841.3175664767448, 'y': 699.8331499208335}, {'x': 1090.4058929224614, 'y': 282.83490397040725}, {'x': 1472.061050427542, 'y': 875.2068291519769}, {'x': 1367.949611262913, 'y': 318.3155944100581}, {'x': 1375.0435232112068, 'y': 364.4740731846542}, {'x': 1559.786085471226, 'y': 128.97114233444444}, {'x': 1582.0463982886984, 'y': 132.34317992795258}, {'x': 1959.6380789179238, 'y': 532.5018104030751}, {'x': 1954.7441130090967, 'y': 694.2602922453544}, {'x': 1512.2000464932644, 'y': 840.9489267105754}, {'x': 1021.2522780294647, 'y': 405.5213744575158}, {'x': 1092.0741678450954, 'y': 287.5091934654862}, {'x': 1723.2603889690365, 'y': 647.829560971912}, {'x': 1402.841729082947, 'y': 700.1576183139348}, {'x': 1835.8959605477285, 'y': 701.3333637379111}, {'x': 1473.829600056575, 'y': 231.25710930372588}, {'x': 1648.5083058590537, 'y': 530.6138995193876}, {'x': 1531.7223059509593, 'y': 131.7878098798916}, {'x': 1464.8580848423692, 'y': 172.88499431270023}, {'x': 1645.051513087792, 'y': 503.7544860930182}, {'x': 1940.1517200916128, 'y': 692.7079478211233}, {'x': 1854.349893862952, 'y': 708.0515552939847}, {'x': 1955.3109324094266, 'y': 565.2891923878342}, {'x': 1494.7398597467459, 'y': 249.70257898885762}, {'x': 1671.856689268993, 'y': 580.2885158050127}, {'x': 1512.7136999895913, 'y': 837.9484093164093}, {'x': 1582.9422980070694, 'y': 774.8628169198987}, {'x': 1940.2680720371136, 'y': 699.2129335014615}, {'x': 1691.3541680312485, 'y': 724.072211877955}, {'x': 1902.710730376627, 'y': 744.2749285389754}, {'x': 1763.1164049225506, 'y': 690.7560886375608}, {'x': 1483.3397727167237, 'y': 248.955448014196}, {'x': 1618.6192242181278, 'y': 741.8246694970876}, {'x': 1689.7657000745996, 'y': 71.23999106399715}, {'x': 1027.5401886697978, 'y': 398.8850021613762}, {'x': 1910.052236584353, 'y': 695.4187482812442}, {'x': 1522.0695217139553, 'y': 406.9030114939437}, {'x': 1489.9791886124292, 'y': 209.775582841225}, {'x': 1228.0822157137707, 'y': 546.635832100133}, {'x': 1899.938161076966, 'y': 742.0974010881968}, {'x': 1254.1819762990635, 'y': 527.4696362274699}, {'x': 1880.6377311806534, 'y': 243.71072163691062}, {'x': 1453.1486277768438, 'y': 920.5883400844676}, {'x': 1298.313203759864, 'y': 509.5994727486744}, {'x': 1948.4036684041496, 'y': 645.0472700027283}, {'x': 1452.148349159064, 'y': 960.6711607442917}, {'x': 1761.4603572144406, 'y': 703.6155328680761}, {'x': 1945.7263765485025, 'y': 417.43881790386513}, {'x': 1498.36651106885, 'y': 147.70537992659953}, {'x': 1848.9135332359933, 'y': 697.3015494946392}]"
11,5,69,"[{'x': 1153.3238346431756, 'y': 1418.4800450475884}, {'x': 1174.0191452831496, 'y': 1384.0586941801016}, {'x': 1435.2368923201109, 'y': 1242.0209931873715}, {'x': 1424.5846817508573, 'y': 1819.8668215875518}, {'x': 1431.5856156556877, 'y': 1304.983186504084}, {'x': 1006.3882394998801, 'y': 1509.710889735492}, {'x': 1439.2144245650616, 'y': 1282.264889327064}, {'x': 1409.615929222631, 'y': 1808.0884105837906}, {'x': 1768.4275717744836, 'y': 1441.1803698459642}, {'x': 1813.507472696237, 'y': 1333.9276412635575}, {'x': 1425.4930209062295, 'y': 1990.344558049832}, {'x': 1436.5543241817625, 'y': 1869.4426593214275}, {'x': 1075.1232984987787, 'y': 1699.9018095188776}, {'x': 1431.8501728676779, 'y': 1801.873076648591}, {'x': 1777.2708711017624, 'y': 1306.5097739056682}, {'x': 1073.6393288453924, 'y': 1755.9632214359008}, {'x': 1446.4696936127673, 'y': 1013.0988449171653}, {'x': 1082.1555096886527, 'y': 1501.2164963367393}, {'x': 1427.19127551798, 'y': 1107.158718599286}, {'x': 1801.4104606336277, 'y': 1115.8403928463347}, {'x': 1449.7644883037424, 'y': 1611.2878496781925}, {'x': 1766.7497042610312, 'y': 1370.8811811923981}, {'x': 1163.032356876298, 'y': 1410.751057583373}, {'x': 1105.5757946463068, 'y': 1469.576234322088}, {'x': 1431.8835457523935, 'y': 1982.3110422985626}, {'x': 1107.8947787439974, 'y': 1462.7515462555452}, {'x': 1627.0469452861755, 'y': 1773.8307908305433}, {'x': 1005.3798206271126, 'y': 1564.3808843039228}, {'x': 1305.384303847624, 'y': 1593.1199712194505}, {'x': 1032.5191695952494, 'y': 1536.1692373210565}, {'x': 1067.1923762019142, 'y': 1499.336001048796}, {'x': 1775.4141261902114, 'y': 1263.045018196106}, {'x': 1772.0484061142026, 'y': 1270.7981863419059}, {'x': 1771.3528810868038, 'y': 1306.9358978000466}, {'x': 1712.8189547769612, 'y': 1334.6666397068652}, {'x': 1447.8296640819754, 'y': 1093.2649135105314}, {'x': 1422.8060831464475, 'y': 1799.6655226248315}, {'x': 1072.091701691039, 'y': 1709.7139368225824}, {'x': 1464.883560240036, 'y': 1100.1880598090356}, {'x': 1439.4947043515276, 'y': 1900.2521745302715}, {'x': 1433.6656719329185, 'y': 1443.7524028426965}, {'x': 1445.1769373014565, 'y': 1085.4178604943213}, {'x': 1437.5363157007264, 'y': 1829.899855620088}, {'x': 1454.8267111253333, 'y': 1215.466606798624}, {'x': 1435.4978805520225, 'y': 1701.8478885355405}, {'x': 1777.104850363976, 'y': 1362.5045391926542}, {'x': 1416.1121722147566, 'y': 1975.3495488212445}, {'x': 1470.695201386057, 'y': 1329.8156311991625}, {'x': 1430.680117013282, 'y': 1402.9681990547103}, {'x': 1122.1636785856567, 'y': 1425.2585665914232}, {'x': 1478.273508357172, 'y': 1517.1784987786787}, {'x': 1449.7134881840902, 'y': 1249.8578697587366}, {'x': 1421.255384578562, 'y': 1521.4290548433084}, {'x': 1428.9202555820227, 'y': 1400.8468362278393}, {'x': 1428.753516704042, 'y': 1776.4403367877005}, {'x': 1063.9186166429, 'y': 1500.542359672868}, {'x': 1472.4990116370943, 'y': 1339.2797977103066}, {'x': 1765.9760004854181, 'y': 1390.726932574762}, {'x': 1425.3100286274039, 'y': 1884.8318228263406}, {'x': 1033.1892446317593, 'y': 1530.3891376715153}, {'x': 1178.5568302951872, 'y': 1385.8604969279377}, {'x': 1422.8829132889514, 'y': 1911.962192284269}, {'x': 1446.1324487809732, 'y': 1088.5353973486465}, {'x': 1403.774044017482, 'y': 1013.1553967595617}, {'x': 1433.354253322722, 'y': 1380.0434603298675}, {'x': 1440.9479518839505, 'y': 1090.7510840218517}, {'x': 1447.5144194230554, 'y': 1229.7930957683361}, {'x': 1135.6528025550474, 'y': 1435.330997181451}, {'x': 1540.7481017899115, 'y': 1342.5084109153595}]"
11,6,79,"[{'x': 1410.186653812463, 'y': 2577.577022491799}, {'x': 1828.953100792959, 'y': 2599.7803512145765}, {'x': 1017.7402001134352, 'y': 2542.681377312355}, {'x': 1776.567344208031, 'y': 2597.6151442783043}, {'x': 1415.821754130791, 'y': 2538.512470316282}, {'x': 1409.3551021835299, 'y': 2942.7465357850306}, {'x': 1314.788812290135, 'y': 2332.6325668564527}, {'x': 1423.3443588573891, 'y': 2408.152624405548}, {'x': 1904.34629582091, 'y': 2426.2956848748963}, {'x': 1713.7697080788273, 'y': 2666.962295775185}, {'x': 1425.583680049388, 'y': 2134.0737603161483}, {'x': 1415.677789659414, 'y': 2232.688354885904}, {'x': 1373.7510224001248, 'y': 2804.9669888456347}, {'x': 1032.7071409851196, 'y': 2618.1669479249977}, {'x': 1602.6594306729849, 'y': 2032.909859899711}, {'x': 1671.8646844971229, 'y': 2113.978506320273}, {'x': 1417.6398958360073, 'y': 2855.173404316709}, {'x': 1593.7309246999796, 'y': 2156.9968668888323}, {'x': 1907.404709195184, 'y': 2251.1965095335613}, {'x': 1427.9536083417709, 'y': 2365.87508778586}, {'x': 1430.885622242966, 'y': 2204.3870631170457}, {'x': 1418.4454303652572, 'y': 2046.9733406231271}, {'x': 1419.258722581866, 'y': 2477.5137123736554}, {'x': 1424.6011169665726, 'y': 2509.145494185388}, {'x': 1726.443098481058, 'y': 2627.678147685528}, {'x': 1010.3411518069333, 'y': 2533.2339485287666}, {'x': 1472.9185903123168, 'y': 2796.9884817505717}, {'x': 1809.7158350896923, 'y': 2883.7389949370336}, {'x': 1387.8006963094813, 'y': 2819.27999834856}, {'x': 1610.6443449195358, 'y': 2128.6483573801816}, {'x': 1421.2893700984687, 'y': 2499.53060424476}, {'x': 1905.6410539950766, 'y': 2309.0001371867024}, {'x': 1739.205235297253, 'y': 2922.5398551913286}, {'x': 1234.9105629013502, 'y': 2910.07060453156}, {'x': 1405.1360761497635, 'y': 2724.7704583443697}, {'x': 1006.2048400807367, 'y': 2453.7338446914678}, {'x': 1596.8223820249084, 'y': 2173.8289533991365}, {'x': 1583.5001051884028, 'y': 2721.7278158939444}, {'x': 1424.8869624364886, 'y': 2710.5292402030905}, {'x': 1415.7223152143122, 'y': 2917.1126632148407}, {'x': 1277.8229429121245, 'y': 2883.997345254385}, {'x': 1439.7391572475785, 'y': 2062.4007319059688}, {'x': 1854.7487198178424, 'y': 2551.9954971615225}, {'x': 1560.9525849114814, 'y': 2721.1736347948668}, {'x': 1427.8558711228545, 'y': 2497.3698225007392}, {'x': 1934.2692469480967, 'y': 2310.213927589823}, {'x': 1412.4096051508677, 'y': 2920.79791860478}, {'x': 1634.5861161912326, 'y': 2122.7517275543883}, {'x': 1405.8535091858066, 'y': 2226.5083979137708}, {'x': 1432.4818353578187, 'y': 2139.2555107708426}, {'x': 1673.454704249336, 'y': 2652.0380353480577}, {'x': 1397.299078302749, 'y': 2807.1860336861573}, {'x': 1735.928963917878, 'y': 2105.990741013177}, {'x': 1021.9227565493202, 'y': 2623.1342805214226}, {'x': 1897.992622678087, 'y': 2307.501010354189}, {'x': 1427.4663056253073, 'y': 2263.3513312628493}, {'x': 1706.5483450446293, 'y': 2666.756313422828}, {'x': 1401.4167035795285, 'y': 2809.2353021529498}, {'x': 1261.0366407127294, 'y': 2357.951329432661}, {'x': 1843.8305270442768, 'y': 2546.171877875289}, {'x': 1408.9128940787168, 'y': 2211.9856687064284}, {'x': 1271.8169319535139, 'y': 2880.678279386181}, {'x': 1021.0423934843277, 'y': 2575.3719869069755}, {'x': 1637.9306445486843, 'y': 2670.4891711454834}, {'x': 1565.4667531461225, 'y': 2290.067784061097}, {'x': 1912.0722572690345, 'y': 2219.4590987531465}, {'x': 1421.310862767833, 'y': 2492.7292225339284}, {'x': 1787.281489217581, 'y': 2104.025007865624}, {'x': 1630.356470296752, 'y': 2690.282892990984}, {'x': 1410.4918632296906, 'y': 2952.656709392788}, {'x': 1418.9577001779514, 'y': 2925.941267356509}, {'x': 1856.8775793045638, 'y': 2557.4086535006063}, {'x': 1739.4441708179074, 'y': 2925.359397094697}, {'x': 1596.622060398129, 'y': 2156.717811740469}, {'x': 1012.0885196520717, 'y': 2489.2068691589398}, {'x': 1519.8692678484774, 'y': 2754.190770444506}, {'x': 1031.0913671793533, 'y': 2596.900290029589}, {'x': 1596.5745428891755, 'y': 2141.8442463541655}, {'x': 1510.47167157504, 'y': 2753.149875130505}]"
11,7,49,"[{'x': 2326.150827200279, 'y': 840.0189472025006}, {'x': 2312.560997397488, 'y': 954.0242929964328}, {'x': 2678.561772891414, 'y': 263.98711461843925}, {'x': 2235.4350087785106, 'y': 271.56082830089144}, {'x': 2403.359455909638, 'y': 979.3633502074516}, {'x': 2619.922877198365, 'y': 743.4938951741439}, {'x': 2741.7969506462923, 'y': 255.73000545203686}, {'x': 2271.2356736065008, 'y': 637.2375464528334}, {'x': 2028.1903053126066, 'y': 345.443325410597}, {'x': 2174.988188365533, 'y': 682.0471338499337}, {'x': 2103.299060448917, 'y': 482.9300767029636}, {'x': 2367.5717563282346, 'y': 543.9495288987644}, {'x': 2195.529756183833, 'y': 563.7575223920867}, {'x': 2663.4989960998064, 'y': 282.73132119299845}, {'x': 2660.436243317061, 'y': 501.70850472874014}, {'x': 2282.400653549109, 'y': 773.9916570680217}, {'x': 2392.900726236607, 'y': 502.5321151649114}, {'x': 2289.9793047950893, 'y': 618.7836885522586}, {'x': 2435.1562967539967, 'y': 496.902967765504}, {'x': 2291.9905471659563, 'y': 779.5426053793167}, {'x': 2251.0815842711604, 'y': 734.1291506318373}, {'x': 2233.1254431650627, 'y': 654.444270668365}, {'x': 2129.1662341836086, 'y': 284.6555298899766}, {'x': 2152.1314644660915, 'y': 553.4254953408614}, {'x': 2878.2286970122027, 'y': 807.2237412882039}, {'x': 2622.697870477365, 'y': 530.4374181818682}, {'x': 2652.2108887870677, 'y': 287.4128904997372}, {'x': 2127.45947773481, 'y': 691.2415802527217}, {'x': 2335.267467335332, 'y': 594.6904295054264}, {'x': 2249.7016766948045, 'y': 660.0814044398255}, {'x': 2198.559494037414, 'y': 701.2436474191701}, {'x': 2025.9146536915214, 'y': 355.28209702065215}, {'x': 2341.516773098839, 'y': 486.5771018012963}, {'x': 2296.17002888344, 'y': 613.0577465328388}, {'x': 2486.950642067794, 'y': 397.9034836925566}, {'x': 2126.276379417395, 'y': 543.9751779604703}, {'x': 2228.677660309535, 'y': 273.68937495863065}, {'x': 2115.516917926317, 'y': 506.0484058880248}, {'x': 2601.5174972773293, 'y': 760.0268535790035}, {'x': 2402.5169014058656, 'y': 988.7136105143}, {'x': 2847.1149064838714, 'y': 266.7444380212109}, {'x': 2250.92407044507, 'y': 642.2270316176116}, {'x': 2266.626654956868, 'y': 638.4062184023205}, {'x': 2534.877288245334, 'y': 167.4169845993165}, {'x': 2282.21082298283, 'y': 929.2714458964764}, {'x': 2352.8632282674607, 'y': 879.9086627737154}, {'x': 2692.024798396637, 'y': 265.07316725132983}, {'x': 2538.21340332214, 'y': 38.71156730959192}, {'x': 2197.958137271658, 'y': 648.6508852276952}]"
11,8,68,"[{'x': 2091.824917313212, 'y': 1249.2090925577095}, {'x': 2484.958782770904, 'y': 1345.6597298830748}, {'x': 2472.7201134391826, 'y': 1348.7977124181575}, {'x': 2416.8807010296523, 'y': 1574.761996117971}, {'x': 2448.0434387226705, 'y': 1523.3655820718036}, {'x': 2290.7071390595397, 'y': 1140.6832333422267}, {'x': 2080.6551709961145, 'y': 1267.9994920040947}, {'x': 2549.8991630771507, 'y': 1910.285502716349}, {'x': 2406.530854130525, 'y': 1951.3283941490577}, {'x': 2439.939549630074, 'y': 1118.8022359860636}, {'x': 2420.741987835034, 'y': 1434.5805758971258}, {'x': 2779.4290804272987, 'y': 1509.148748736363}, {'x': 2379.313358413923, 'y': 1886.485968683804}, {'x': 2509.5553404161938, 'y': 1031.3312657055446}, {'x': 2414.938838647271, 'y': 1308.976175748371}, {'x': 2415.001601332275, 'y': 1118.4189782259052}, {'x': 2963.5558031791243, 'y': 1381.815391028952}, {'x': 2546.140929891971, 'y': 1626.0678479848852}, {'x': 2396.149977247557, 'y': 1975.1105781212448}, {'x': 2519.1869873740948, 'y': 1348.2586390259676}, {'x': 2405.239638218854, 'y': 1387.4602850230415}, {'x': 2568.170371318155, 'y': 1979.784688730817}, {'x': 2431.1895791562, 'y': 1336.432444365009}, {'x': 2429.2934459824965, 'y': 1183.9477096316714}, {'x': 2400.4631234041995, 'y': 1945.1940511425025}, {'x': 2508.075700970076, 'y': 1348.6829230142755}, {'x': 2429.805820970051, 'y': 1270.260888184281}, {'x': 2505.2968307106257, 'y': 1346.7293801432631}, {'x': 2403.712405410971, 'y': 1412.8115613319994}, {'x': 2406.460954458628, 'y': 1934.7703740864997}, {'x': 2432.8348980553687, 'y': 1357.3291108764704}, {'x': 2297.673491842002, 'y': 1146.085642163557}, {'x': 2084.7029364645127, 'y': 1296.2174797817133}, {'x': 2940.9955237637623, 'y': 1409.1772588782476}, {'x': 2081.5902077190694, 'y': 1279.0640467521735}, {'x': 2490.2756990231924, 'y': 1059.0881495488807}, {'x': 2325.17437231401, 'y': 1159.3394107951315}, {'x': 2188.9811874897987, 'y': 1332.2300296349624}, {'x': 2486.582777532016, 'y': 1356.6631978396326}, {'x': 2308.264636670769, 'y': 1133.312501652124}, {'x': 2824.4533755587877, 'y': 1776.9071624118835}, {'x': 2490.833450728678, 'y': 1349.2687071301045}, {'x': 2423.232367375941, 'y': 1395.3691159402954}, {'x': 2429.29996215977, 'y': 1384.0693060847}, {'x': 2412.9235531837435, 'y': 1781.923216618894}, {'x': 2231.2648209485637, 'y': 1355.074019427644}, {'x': 2415.379236947861, 'y': 1009.9649334068408}, {'x': 2922.06275356072, 'y': 1544.417092536669}, {'x': 2408.729563970061, 'y': 1605.5304070315326}, {'x': 2724.2992657225986, 'y': 1359.4675274023787}, {'x': 2543.3124029233586, 'y': 1322.5676102004945}, {'x': 2640.89395611096, 'y': 1388.855903505677}, {'x': 2221.6813901962714, 'y': 1390.7089715953916}, {'x': 2459.106297079602, 'y': 1899.599663691502}, {'x': 2791.267032470234, 'y': 1558.5939722061155}, {'x': 2791.8273078924626, 'y': 1362.502415324375}, {'x': 2412.987334961232, 'y': 1943.649609188549}, {'x': 2422.9784754278953, 'y': 1138.6910343486816}, {'x': 2088.897942555428, 'y': 1328.3245207951406}, {'x': 2531.339744026907, 'y': 1015.6346137268004}, {'x': 2479.491285502183, 'y': 1356.538920172723}, {'x': 2829.1351844655583, 'y': 1357.4513799338604}, {'x': 2791.3318300447368, 'y': 1367.4939437823837}, {'x': 2286.874399882671, 'y': 1145.3145776053889}, {'x': 2733.574739285896, 'y': 1523.4694017604925}, {'x': 2080.983405461519, 'y': 1315.1002078259532}, {'x': 2407.5018133837148, 'y': 1433.9142328370365}, {'x': 2417.752406601142, 'y': 1044.3481361038052}]"
11,9,44,"[{'x': 2218.549961476761, 'y': 2127.2491745285224}, {'x': 2797.3529602093913, 'y': 2698.802925972268}, {'x': 2041.2998135202802, 'y': 2327.8225157163106}, {'x': 2325.121445495554, 'y': 2297.5383535291066}, {'x': 2221.5133819406906, 'y': 2740.3590007796884}, {'x': 2790.1227137443266, 'y': 2680.563796370337}, {'x': 2762.300926931138, 'y': 2627.093984460412}, {'x': 2223.109883697809, 'y': 2182.4369720819154}, {'x': 2800.0128640617936, 'y': 2713.4997658397533}, {'x': 2404.4320213723986, 'y': 2724.823367830366}, {'x': 2556.563003462797, 'y': 2699.5922421630466}, {'x': 2405.5719695208827, 'y': 2405.223833837081}, {'x': 2409.7199448669344, 'y': 2492.596034802089}, {'x': 2773.9503882501617, 'y': 2281.683735212125}, {'x': 2219.695427630892, 'y': 2234.6009641339388}, {'x': 2623.300718633167, 'y': 2400.0996477077715}, {'x': 2792.241183382191, 'y': 2566.730989208073}, {'x': 2126.411060615586, 'y': 2312.5119597121898}, {'x': 2097.212708059349, 'y': 2301.157013345045}, {'x': 2370.4562142539066, 'y': 2300.7762438529167}, {'x': 2693.5346552136584, 'y': 2156.949051639624}, {'x': 2791.6468259982244, 'y': 2695.779828974931}, {'x': 2828.9230824592987, 'y': 2539.695687031979}, {'x': 2810.8399765222857, 'y': 2690.379285464436}, {'x': 2634.6311923637345, 'y': 2431.644215715203}, {'x': 2058.3005797632795, 'y': 2319.113818545081}, {'x': 2244.270259825685, 'y': 2875.0971126584914}, {'x': 2204.5869153876874, 'y': 2122.9416506210005}, {'x': 2411.4020749032493, 'y': 2403.513091264293}, {'x': 2439.6520862733605, 'y': 2749.4142435216345}, {'x': 2627.879930748127, 'y': 2049.4275346954355}, {'x': 2391.992300053418, 'y': 2775.562426609495}, {'x': 2805.1143014311306, 'y': 2713.741878115361}, {'x': 2862.438705576875, 'y': 2523.703541798703}, {'x': 2787.636901315787, 'y': 2690.102455551012}, {'x': 2781.707577299956, 'y': 2681.309215334337}, {'x': 2782.1055586276343, 'y': 2672.7414925624194}, {'x': 2817.773338812893, 'y': 2546.925291092601}, {'x': 2419.3488930688472, 'y': 2605.553283403162}, {'x': 2221.559444208032, 'y': 2125.69269866962}, {'x': 2396.367265194549, 'y': 2752.8535526411138}, {'x': 2847.697296443919, 'y': 2529.9207017365843}, {'x': 2719.591900070605, 'y': 2551.702077565249}, {'x': 2543.522709220054, 'y': 2496.496807581652}]"
21,1,28,"[{'x': 687.3237587033539, 'y': 726.945674655307}, {'x': 706.6830520324759, 'y': 712.5181344487239}, {'x': 824.9856787408585, 'y': 633.8270887256599}, {'x': 749.7888970646045, 'y': 921.8053136208516}, {'x': 429.2425368583645, 'y': 773.4244083617813}, {'x': 976.1270555622992, 'y': 463.62277154903865}, {'x': 560.4158076841152, 'y': 749.7173972731923}, {'x': 612.8745497172347, 'y': 704.8855795766227}, {'x': 891.8411227559324, 'y': 441.1002654417417}, {'x': 759.6847579115207, 'y': 516.9872286726551}, {'x': 707.9512389249719, 'y': 710.3489992984688}, {'x': 919.5767895737248, 'y': 512.2242820706174}, {'x': 860.7418670220417, 'y': 599.0124610118568}, {'x': 425.5706923564895, 'y': 790.2136160194873}, {'x': 773.8563903353643, 'y': 658.0203422626946}, {'x': 792.5350478502107, 'y': 665.1559872743674}, {'x': 799.2074939947634, 'y': 652.985727048479}, {'x': 594.0498900859168, 'y': 694.3654862313997}, {'x': 576.2287719795829, 'y': 745.4276697626336}, {'x': 381.3011808522394, 'y': 778.9613594433293}, {'x': 962.6817714454722, 'y': 471.49411762980736}, {'x': 480.5313644207199, 'y': 759.1921445312911}, {'x': 388.1189315465512, 'y': 776.1217614970169}, {'x': 868.5895485662912, 'y': 285.26332283547765}, {'x': 581.67431903322, 'y': 674.2149191692006}, {'x': 744.7956938037298, 'y': 924.5557113645598}, {'x': 472.2563935242244, 'y': 763.0858420438133}, {'x': 699.275137770793, 'y': 721.5248908588197}]"
21,2,22,"[{'x': 929.3908127932808, 'y': 1599.8013777546585}, {'x': 676.8293145702677, 'y': 1629.174997936624}, {'x': 944.1978416695669, 'y': 1344.9129461858888}, {'x': 566.1410443476285, 'y': 1630.7995214809973}, {'x': 435.7649648902822, 'y': 1708.2363959865647}, {'x': 874.768729212205, 'y': 1725.3485554045997}, {'x': 933.0709739058512, 'y': 1296.749188510701}, {'x': 979.7188258074632, 'y': 1579.9491074204914}, {'x': 999.8075043798892, 'y': 1496.244379974436}, {'x': 895.6456756226253, 'y': 1620.4343691802114}, {'x': 996.6312663611394, 'y': 1499.7270836042749}, {'x': 567.3655566005617, 'y': 1634.350755831413}, {'x': 482.70693570026197, 'y': 1847.9789000872524}, {'x': 21.774593643295308, 'y': 1453.6483481157172}, {'x': 909.1159225908693, 'y': 1611.1550664823042}, {'x': 996.9321762338743, 'y': 1483.6001673011108}, {'x': 892.4699166628125, 'y': 1618.787482199259}, {'x': 45.14473686545713, 'y': 1589.5063748845416}, {'x': 941.8607554779736, 'y': 1334.7579972781239}, {'x': 924.4923134775889, 'y': 1281.5926794443276}, {'x': 939.8027813702388, 'y': 1348.6152448451746}, {'x': 848.424945476366, 'y': 1618.9474823574535}]"
